HHID,TIME,PASTA,EXPOS,AGE,INCOME,AREA,UNK
4325,217,5,2.679904391,0,49.327583,31330.01866,2
4326,217,6,0,0,49.327583,31330.01866,2
4327,217,7,2.836004625,1,49.327583,31330.01866,2
4328,217,8,2.818029717,0,49.327583,31330.01866,2
4329,217,9,2.03122547,0,49.327583,31330.01866,2
4330,217,10,1.149618806,1,49.327583,31330.01866,2
4331,217,11,1.018226278,0,49.327583,31330.01866,2
4332,217,12,2.38934464,1,49.327583,31330.01866,2
4333,217,13,0.080587614,0,49.327583,31330.01866,2
4334,217,14,2.101636967,0,49.327583,31330.01866,2
4335,217,15,1.200078725,1,49.327583,31330.01866,2
4336,217,16,2.688579223,1,49.327583,31330.01866,2
4337,217,17,1.244496152,1,49.327583,31330.01866,2
4338,217,18,1.908707139,0,49.327583,31330.01866,2
4339,217,19,1.827541922,2,49.327583,31330.01866,2
4340,217,20,1.912716843,2,49.327583,31330.01866,2
4341,218,1,0.995595084,0,46.44500439,19197.14088,2
4342,218,2,1.62966834,0,46.44500439,19197.14088,2
4343,218,3,1.68299031,0,46.44500439,19197.14088,2
4344,218,4,1.244109856,1,46.44500439,19197.14088,2
4345,218,5,2.336151674,0,46.44500439,19197.14088,2
4346,218,6,3.629491182,2,46.44500439,19197.14088,2
4347,218,7,2.518723975,1,46.44500439,19197.14088,2
4348,218,8,2.260562532,0,46.44500439,19197.14088,2
4349,218,9,1.998141515,0,46.44500439,19197.14088,2
4350,218,10,2.110460344,0,46.44500439,19197.14088,2
4351,218,11,1.053170209,1,46.44500439,19197.14088,2
4352,218,12,1.829710698,1,46.44500439,19197.14088,2
4353,218,13,2.448058351,1,46.44500439,19197.14088,2
4354,218,14,2.180167921,0,46.44500439,19197.14088,2
4355,218,15,3.494654734,0,46.44500439,19197.14088,2
4356,218,16,2.1342498,0,46.44500439,19197.14088,2
4357,218,17,3.597488897,0,46.44500439,19197.14088,2
4358,218,18,2.188332645,2,46.44500439,19197.14088,2
4359,218,19,1.112454604,0,46.44500439,19197.14088,2
4360,218,20,3.015416446,1,46.44500439,19197.14088,2
4361,219,1,0,0,58.42549084,8539.552275,1
4362,219,2,1.614764385,0,58.42549084,8539.552275,1
4363,219,3,1.857891525,0,58.42549084,8539.552275,1
4364,219,4,3.740166234,1,58.42549084,8539.552275,1
4365,219,5,1.291204062,0,58.42549084,8539.552275,1
4366,219,6,1.131302866,2,58.42549084,8539.552275,1
4367,219,7,2.212658355,1,58.42549084,8539.552275,1
4368,219,8,2.431368072,1,58.42549084,8539.552275,1
4369,219,9,0.976367901,0,58.42549084,8539.552275,1
4370,219,10,1.546075141,0,58.42549084,8539.552275,1
4371,219,11,0,1,58.42549084,8539.552275,1
4372,219,12,2.595930247,0,58.42549084,8539.552275,1
4373,219,13,3.474851038,1,58.42549084,8539.552275,1
4374,219,14,1.114884831,0,58.42549084,8539.552275,1
4375,219,15,3.265135948,0,58.42549084,8539.552275,1
4376,219,16,1.342362216,0,58.42549084,8539.552275,1
4377,219,17,2.321748799,0,58.42549084,8539.552275,1
4378,219,18,1.052985753,0,58.42549084,8539.552275,1
4379,219,19,3.234259214,1,58.42549084,8539.552275,1
4380,219,20,0,0,58.42549084,8539.552275,1
4381,220,1,2.709406536,1,37.24480002,19877.99244,2
4382,220,2,1.371898025,0,37.24480002,19877.99244,2
4383,220,3,3.646816086,1,37.24480002,19877.99244,2
4384,220,4,1.939600004,1,37.24480002,19877.99244,2
4385,220,5,2.901497455,1,37.24480002,19877.99244,2
4386,220,6,2.128740819,1,37.24480002,19877.99244,2
4387,220,7,0.76843944,0,37.24480002,19877.99244,2
4388,220,8,0.642991908,1,37.24480002,19877.99244,2
4389,220,9,2.86751575,0,37.24480002,19877.99244,2
4390,220,10,1.499512928,1,37.24480002,19877.99244,2
4391,220,11,0.083314941,0,37.24480002,19877.99244,2
4392,220,12,0,0,37.24480002,19877.99244,2
4393,220,13,3.015401245,1,37.24480002,19877.99244,2
4394,220,14,1.667265238,0,37.24480002,19877.99244,2
4395,220,15,2.795766886,0,37.24480002,19877.99244,2
4396,220,16,1.213903489,1,37.24480002,19877.99244,2
4397,220,17,3.043794645,2,37.24480002,19877.99244,2
4398,220,18,1.965149201,0,37.24480002,19877.99244,2
4399,220,19,2.51587514,0,37.24480002,19877.99244,2
4400,220,20,3.505882156,0,37.24480002,19877.99244,2
4401,221,1,4.461724206,1,30.12863585,31725.5344,2
4402,221,2,2.496786957,0,30.12863585,31725.5344,2
4403,221,3,1.353232917,1,30.12863585,31725.5344,2
4404,221,4,3.422123302,1,30.12863585,31725.5344,2
4405,221,5,1.452726589,0,30.12863585,31725.5344,2
4406,221,6,2.023127868,0,30.12863585,31725.5344,2
4407,221,7,2.735143926,0,30.12863585,31725.5344,2
4408,221,8,2.598288538,2,30.12863585,31725.5344,2
4409,221,9,2.81740423,0,30.12863585,31725.5344,2
4410,221,10,1.920071777,0,30.12863585,31725.5344,2
4411,221,11,4.153996101,0,30.12863585,31725.5344,2
4412,221,12,2.311044336,0,30.12863585,31725.5344,2
4413,221,13,3.581339912,0,30.12863585,31725.5344,2
4414,221,14,1.172062793,0,30.12863585,31725.5344,2
4415,221,15,4.079001101,2,30.12863585,31725.5344,2
4416,221,16,0.298743398,1,30.12863585,31725.5344,2
4417,221,17,1.54378553,0,30.12863585,31725.5344,2
4418,221,18,3.633036996,1,30.12863585,31725.5344,2
4419,221,19,1.730346493,0,30.12863585,31725.5344,2
4420,221,20,0.876982078,0,30.12863585,31725.5344,2
4421,222,1,2.272244225,1,32.30715127,17370.86437,2
4422,222,2,1.085396498,1,32.30715127,17370.86437,2
4423,222,3,1.265956434,0,32.30715127,17370.86437,2
4424,222,4,1.631077908,1,32.30715127,17370.86437,2
4425,222,5,0.448862409,0,32.30715127,17370.86437,2
4426,222,6,1.870758629,1,32.30715127,17370.86437,2
4427,222,7,0.950483033,0,32.30715127,17370.86437,2
4428,222,8,3.19736953,0,32.30715127,17370.86437,2
4429,222,9,0,0,32.30715127,17370.86437,2
4430,222,10,2.736214236,0,32.30715127,17370.86437,2
4431,222,11,0.573565027,0,32.30715127,17370.86437,2
4432,222,12,1.501733183,1,32.30715127,17370.86437,2
4433,222,13,2.712122613,0,32.30715127,17370.86437,2
4434,222,14,0.165878448,0,32.30715127,17370.86437,2
4435,222,15,0.204447383,0,32.30715127,17370.86437,2
4436,222,16,2.0724501,0,32.30715127,17370.86437,2
4437,222,17,2.68618935,1,32.30715127,17370.86437,2
4438,222,18,3.298363132,0,32.30715127,17370.86437,2
4439,222,19,0,0,32.30715127,17370.86437,2
4440,222,20,2.49072896,1,32.30715127,17370.86437,2
4441,223,1,1.049978293,0,57.37086033,14606.77465,4
4442,223,2,0.722138441,0,57.37086033,14606.77465,4
4443,223,3,1.938918312,0,57.37086033,14606.77465,4
4444,223,4,0,0,57.37086033,14606.77465,4
4445,223,5,1.420536563,1,57.37086033,14606.77465,4
4446,223,6,0.839735112,0,57.37086033,14606.77465,4
4447,223,7,1.517046887,0,57.37086033,14606.77465,4
4448,223,8,2.068055305,0,57.37086033,14606.77465,4
4449,223,9,3.091630877,1,57.37086033,14606.77465,4
4450,223,10,2.609710618,0,57.37086033,14606.77465,4
4451,223,11,0.087102919,0,57.37086033,14606.77465,4
4452,223,12,0,0,57.37086033,14606.77465,4
4453,223,13,1.673995569,0,57.37086033,14606.77465,4
4454,223,14,2.21759704,0,57.37086033,14606.77465,4
4455,223,15,0.319817427,0,57.37086033,14606.77465,4
4456,223,16,2.381890817,1,57.37086033,14606.77465,4
4457,223,17,1.864829337,1,57.37086033,14606.77465,4
4458,223,18,0,0,57.37086033,14606.77465,4
4459,223,19,3.319311419,1,57.37086033,14606.77465,4
4460,223,20,2.603127148,2,57.37086033,14606.77465,4
4461,224,1,0.266299933,0,35.40914376,39773.5256,4
4462,224,2,2.201712502,0,35.40914376,39773.5256,4
4463,224,3,1.939227829,2,35.40914376,39773.5256,4
4464,224,4,1.470976159,0,35.40914376,39773.5256,4
4465,224,5,2.498328143,1,35.40914376,39773.5256,4
4466,224,6,3.567277171,2,35.40914376,39773.5256,4
4467,224,7,0.74607418,0,35.40914376,39773.5256,4
4468,224,8,2.898100435,0,35.40914376,39773.5256,4
4469,224,9,2.175546794,0,35.40914376,39773.5256,4
4470,224,10,1.524439572,1,35.40914376,39773.5256,4
4471,224,11,1.165054193,0,35.40914376,39773.5256,4
4472,224,12,2.095819853,1,35.40914376,39773.5256,4
4473,224,13,2.914915295,1,35.40914376,39773.5256,4
4474,224,14,0.937262558,0,35.40914376,39773.5256,4
4475,224,15,1.386386478,0,35.40914376,39773.5256,4
4476,224,16,2.47622838,0,35.40914376,39773.5256,4
4477,224,17,2.670202589,2,35.40914376,39773.5256,4
4478,224,18,0.232067402,0,35.40914376,39773.5256,4
4479,224,19,0.676736989,0,35.40914376,39773.5256,4
4480,224,20,1.668891244,0,35.40914376,39773.5256,4
4481,225,1,1.336058308,0,61.19335597,51564.98619,4
4482,225,2,0.713564774,0,61.19335597,51564.98619,4
4483,225,3,2.924267779,2,61.19335597,51564.98619,4
4484,225,4,0,0,61.19335597,51564.98619,4
4485,225,5,0.10377788,2,61.19335597,51564.98619,4
4486,225,6,1.302115645,0,61.19335597,51564.98619,4
4487,225,7,1.535885274,1,61.19335597,51564.98619,4
4488,225,8,2.020036339,0,61.19335597,51564.98619,4
4489,225,9,2.498827251,0,61.19335597,51564.98619,4
4490,225,10,0.702846728,1,61.19335597,51564.98619,4
4491,225,11,2.274682925,1,61.19335597,51564.98619,4
4492,225,12,1.804255454,0,61.19335597,51564.98619,4
4493,225,13,0.199031843,0,61.19335597,51564.98619,4
4494,225,14,1.575189305,0,61.19335597,51564.98619,4
4495,225,15,0,0,61.19335597,51564.98619,4
4496,225,16,1.699951298,0,61.19335597,51564.98619,4
4497,225,17,0.345187843,0,61.19335597,51564.98619,4
4498,225,18,2.582607951,2,61.19335597,51564.98619,4
4499,225,19,3.142559932,0,61.19335597,51564.98619,4
4500,225,20,0.480272339,0,61.19335597,51564.98619,4
4501,226,1,2.468899227,0,50.11575588,17054.89856,4
4502,226,2,2.692912322,0,50.11575588,17054.89856,4
4503,226,3,2.740274837,0,50.11575588,17054.89856,4
4504,226,4,1.791985831,1,50.11575588,17054.89856,4
4505,226,5,4.025691969,2,50.11575588,17054.89856,4
4506,226,6,2.165074176,0,50.11575588,17054.89856,4
4507,226,7,2.360045901,2,50.11575588,17054.89856,4
4508,226,8,2.675441461,1,50.11575588,17054.89856,4
4509,226,9,1.396801407,0,50.11575588,17054.89856,4
4510,226,10,0.073438897,0,50.11575588,17054.89856,4
4511,226,11,1.772072034,1,50.11575588,17054.89856,4
4512,226,12,1.044158962,0,50.11575588,17054.89856,4
4513,226,13,2.129301149,1,50.11575588,17054.89856,4
4514,226,14,2.814593285,0,50.11575588,17054.89856,4
4515,226,15,1.400203731,0,50.11575588,17054.89856,4
4516,226,16,0.590740813,1,50.11575588,17054.89856,4
4517,226,17,0.930657096,0,50.11575588,17054.89856,4
4518,226,18,1.609909799,1,50.11575588,17054.89856,4
4519,226,19,1.851069595,0,50.11575588,17054.89856,4
4520,226,20,2.619860463,1,50.11575588,17054.89856,4
4521,227,1,2.10076976,1,58.71266422,18749.69671,1
4522,227,2,1.00908448,0,58.71266422,18749.69671,1
4523,227,3,1.607134389,0,58.71266422,18749.69671,1
4524,227,4,2.383154642,0,58.71266422,18749.69671,1
4525,227,5,2.02499779,0,58.71266422,18749.69671,1
4526,227,6,1.097849885,0,58.71266422,18749.69671,1
4527,227,7,3.580387378,2,58.71266422,18749.69671,1
4528,227,8,0,0,58.71266422,18749.69671,1
4529,227,9,3.449731471,1,58.71266422,18749.69671,1
4530,227,10,1.73124911,1,58.71266422,18749.69671,1
4531,227,11,0.141797289,0,58.71266422,18749.69671,1
4532,227,12,2.766321048,1,58.71266422,18749.69671,1
4533,227,13,1.803957737,1,58.71266422,18749.69671,1
4534,227,14,1.112281382,0,58.71266422,18749.69671,1
4535,227,15,2.510452481,0,58.71266422,18749.69671,1
4536,227,16,0,0,58.71266422,18749.69671,1
4537,227,17,1.822089882,1,58.71266422,18749.69671,1
4538,227,18,1.801756894,1,58.71266422,18749.69671,1
4539,227,19,1.733081351,0,58.71266422,18749.69671,1
4540,227,20,1.509139454,0,58.71266422,18749.69671,1
4541,228,1,1.365823568,0,58.9366567,17754.30952,2
4542,228,2,3.073734235,1,58.9366567,17754.30952,2
4543,228,3,1.614902432,1,58.9366567,17754.30952,2
4544,228,4,1.935208064,1,58.9366567,17754.30952,2
4545,228,5,0,0,58.9366567,17754.30952,2
4546,228,6,1.1330992,0,58.9366567,17754.30952,2
4547,228,7,3.732038714,2,58.9366567,17754.30952,2
4548,228,8,0.622260335,0,58.9366567,17754.30952,2
4549,228,9,2.683284657,0,58.9366567,17754.30952,2
4550,228,10,1.687989403,0,58.9366567,17754.30952,2
4551,228,11,1.084611818,0,58.9366567,17754.30952,2
4552,228,12,0.486610367,0,58.9366567,17754.30952,2
4553,228,13,0.614379155,0,58.9366567,17754.30952,2
4554,228,14,2.417682343,0,58.9366567,17754.30952,2
4555,228,15,2.137649904,0,58.9366567,17754.30952,2
4556,228,16,3.495944846,1,58.9366567,17754.30952,2
4557,228,17,2.813662017,0,58.9366567,17754.30952,2
4558,228,18,2.303170106,0,58.9366567,17754.30952,2
4559,228,19,3.176319448,0,58.9366567,17754.30952,2
4560,228,20,0.387009208,0,58.9366567,17754.30952,2
4561,229,1,2.482854194,0,27.09217213,30858.39046,1
4562,229,2,4.721311822,1,27.09217213,30858.39046,1
4563,229,3,1.827339388,0,27.09217213,30858.39046,1
4564,229,4,3.43128503,1,27.09217213,30858.39046,1
4565,229,5,2.663567696,0,27.09217213,30858.39046,1
4566,229,6,2.258237551,0,27.09217213,30858.39046,1
4567,229,7,2.081366645,0,27.09217213,30858.39046,1
4568,229,8,1.301517208,0,27.09217213,30858.39046,1
4569,229,9,0.554864341,0,27.09217213,30858.39046,1
4570,229,10,1.594502836,0,27.09217213,30858.39046,1
4571,229,11,1.9627779,0,27.09217213,30858.39046,1
4572,229,12,1.946163696,1,27.09217213,30858.39046,1
4573,229,13,2.413586587,0,27.09217213,30858.39046,1
4574,229,14,0.952458078,0,27.09217213,30858.39046,1
4575,229,15,0.918806791,0,27.09217213,30858.39046,1
4576,229,16,2.279393429,2,27.09217213,30858.39046,1
4577,229,17,2.335151193,0,27.09217213,30858.39046,1
4578,229,18,4.256305726,2,27.09217213,30858.39046,1
4579,229,19,2.39766214,0,27.09217213,30858.39046,1
4580,229,20,0.872472676,0,27.09217213,30858.39046,1
4581,230,1,3.004911566,0,24.02955768,5807.003189,2
4582,230,2,1.122030174,1,24.02955768,5807.003189,2
4583,230,3,1.265705055,0,24.02955768,5807.003189,2
4584,230,4,1.900743998,0,24.02955768,5807.003189,2
4585,230,5,3.597671037,2,24.02955768,5807.003189,2
4586,230,6,2.526873764,0,24.02955768,5807.003189,2
4587,230,7,1.998307937,0,24.02955768,5807.003189,2
4588,230,8,3.350027465,0,24.02955768,5807.003189,2
4589,230,9,2.206124156,2,24.02955768,5807.003189,2
4590,230,10,2.517084265,1,24.02955768,5807.003189,2
4591,230,11,2.177666175,0,24.02955768,5807.003189,2
4592,230,12,1.891165808,1,24.02955768,5807.003189,2
4593,230,13,1.779725124,0,24.02955768,5807.003189,2
4594,230,14,2.303263758,0,24.02955768,5807.003189,2
4595,230,15,2.683469508,1,24.02955768,5807.003189,2
4596,230,16,3.974129961,0,24.02955768,5807.003189,2
4597,230,17,2.409033208,0,24.02955768,5807.003189,2
4598,230,18,2.918233673,0,24.02955768,5807.003189,2
4599,230,19,0.708287499,0,24.02955768,5807.003189,2
4600,230,20,1.066295349,0,24.02955768,5807.003189,2
4601,231,1,0.952591414,1,25.53845393,39374.57752,5
4602,231,2,1.615504354,1,25.53845393,39374.57752,5
4603,231,3,2.729650455,0,25.53845393,39374.57752,5
4604,231,4,1.789011648,0,25.53845393,39374.57752,5
4605,231,5,2.164469357,0,25.53845393,39374.57752,5
4606,231,6,1.595287467,0,25.53845393,39374.57752,5
4607,231,7,0.442326682,0,25.53845393,39374.57752,5
4608,231,8,1.638675892,0,25.53845393,39374.57752,5
4609,231,9,3.654004312,0,25.53845393,39374.57752,5
4610,231,10,2.851390245,1,25.53845393,39374.57752,5
4611,231,11,2.19476901,0,25.53845393,39374.57752,5
4612,231,12,3.660921043,2,25.53845393,39374.57752,5
4613,231,13,3.13221858,0,25.53845393,39374.57752,5
4614,231,14,1.820015644,2,25.53845393,39374.57752,5
4615,231,15,2.605223309,0,25.53845393,39374.57752,5
4616,231,16,0.853096969,0,25.53845393,39374.57752,5
4617,231,17,1.044678484,0,25.53845393,39374.57752,5
4618,231,18,0.364280812,0,25.53845393,39374.57752,5
4619,231,19,2.042967389,1,25.53845393,39374.57752,5
4620,231,20,1.222516893,1,25.53845393,39374.57752,5
4621,232,1,1.393234153,0,18.31971776,66750.17626,5
4622,232,2,2.25374827,1,18.31971776,66750.17626,5
4623,232,3,1.394050904,0,18.31971776,66750.17626,5
4624,232,4,4.046998102,2,18.31971776,66750.17626,5
4625,232,5,1.573659678,1,18.31971776,66750.17626,5
4626,232,6,1.745799397,0,18.31971776,66750.17626,5
4627,232,7,2.596237226,0,18.31971776,66750.17626,5
4628,232,8,2.067422702,0,18.31971776,66750.17626,5
4629,232,9,2.365838753,0,18.31971776,66750.17626,5
4630,232,10,4.299679414,1,18.31971776,66750.17626,5
4631,232,11,2.969664635,2,18.31971776,66750.17626,5
4632,232,12,2.843637096,1,18.31971776,66750.17626,5
4633,232,13,0.880634003,0,18.31971776,66750.17626,5
4634,232,14,0.896748643,1,18.31971776,66750.17626,5
4635,232,15,2.413298351,0,18.31971776,66750.17626,5
4636,232,16,1.91531159,0,18.31971776,66750.17626,5
4637,232,17,1.751716749,1,18.31971776,66750.17626,5
4638,232,18,1.558816686,0,18.31971776,66750.17626,5
4639,232,19,3.608691156,0,18.31971776,66750.17626,5
4640,232,20,4.572091617,1,18.31971776,66750.17626,5
4641,233,1,1.514938961,0,49.6517761,5134.823125,3
4642,233,2,0.750852851,1,49.6517761,5134.823125,3
4643,233,3,0,0,49.6517761,5134.823125,3
4644,233,4,1.428041702,1,49.6517761,5134.823125,3
4645,233,5,1.846228082,1,49.6517761,5134.823125,3
4646,233,6,2.331754838,0,49.6517761,5134.823125,3
4647,233,7,4.596086574,2,49.6517761,5134.823125,3
4648,233,8,1.119319267,0,49.6517761,5134.823125,3
4649,233,9,0,0,49.6517761,5134.823125,3
4650,233,10,2.29746319,0,49.6517761,5134.823125,3
4651,233,11,1.292559359,0,49.6517761,5134.823125,3
4652,233,12,1.433276023,1,49.6517761,5134.823125,3
4653,233,13,4.622500104,3,49.6517761,5134.823125,3
4654,233,14,2.836133523,1,49.6517761,5134.823125,3
4655,233,15,1.555675446,0,49.6517761,5134.823125,3
4656,233,16,2.927794542,1,49.6517761,5134.823125,3
4657,233,17,4.584450696,3,49.6517761,5134.823125,3
4658,233,18,3.44809522,2,49.6517761,5134.823125,3
4659,233,19,2.651509432,0,49.6517761,5134.823125,3
4660,233,20,1.477098535,0,49.6517761,5134.823125,3
4661,234,1,0.782505533,0,55.71875637,28646.25074,5
4662,234,2,0,0,55.71875637,28646.25074,5
4663,234,3,2.416558279,0,55.71875637,28646.25074,5
4664,234,4,2.648265562,1,55.71875637,28646.25074,5
4665,234,5,2.178925138,1,55.71875637,28646.25074,5
4666,234,6,2.609931758,0,55.71875637,28646.25074,5
4667,234,7,0.259184309,0,55.71875637,28646.25074,5
4668,234,8,3.001571305,1,55.71875637,28646.25074,5
4669,234,9,1.832160881,1,55.71875637,28646.25074,5
4670,234,10,0.85254534,0,55.71875637,28646.25074,5
4671,234,11,1.540399055,1,55.71875637,28646.25074,5
4672,234,12,1.285783396,0,55.71875637,28646.25074,5
4673,234,13,2.326904003,0,55.71875637,28646.25074,5
4674,234,14,0.334556027,0,55.71875637,28646.25074,5
4675,234,15,3.005240739,0,55.71875637,28646.25074,5
4676,234,16,0.745584703,0,55.71875637,28646.25074,5
4677,234,17,0.848290659,0,55.71875637,28646.25074,5
4678,234,18,3.154592754,0,55.71875637,28646.25074,5
4679,234,19,2.326566153,1,55.71875637,28646.25074,5
4680,234,20,1.980472476,0,55.71875637,28646.25074,5
4681,235,1,2.160551187,0,62.12750021,24615.13813,3
4682,235,2,0,2,62.12750021,24615.13813,3
4683,235,3,1.243913524,0,62.12750021,24615.13813,3
4684,235,4,2.669411223,0,62.12750021,24615.13813,3
4685,235,5,2.191723701,1,62.12750021,24615.13813,3
4686,235,6,3.023246613,0,62.12750021,24615.13813,3
4687,235,7,2.653200033,0,62.12750021,24615.13813,3
4688,235,8,4.051149086,1,62.12750021,24615.13813,3
4689,235,9,0.854251843,1,62.12750021,24615.13813,3
4690,235,10,2.772251547,1,62.12750021,24615.13813,3
4691,235,11,1.193202044,1,62.12750021,24615.13813,3
4692,235,12,1.23810308,1,62.12750021,24615.13813,3
4693,235,13,2.594474431,0,62.12750021,24615.13813,3
4694,235,14,0.564457383,0,62.12750021,24615.13813,3
4695,235,15,2.08657298,0,62.12750021,24615.13813,3
4696,235,16,1.825327939,1,62.12750021,24615.13813,3
4697,235,17,0.81109509,0,62.12750021,24615.13813,3
4698,235,18,1.794810135,1,62.12750021,24615.13813,3
4699,235,19,1.284879011,2,62.12750021,24615.13813,3
4700,235,20,1.058219123,0,62.12750021,24615.13813,3
4701,236,1,2.091782146,1,51.72396727,12860.8243,5
4702,236,2,1.363072068,1,51.72396727,12860.8243,5
4703,236,3,1.315720946,1,51.72396727,12860.8243,5
4704,236,4,2.407388598,0,51.72396727,12860.8243,5
4705,236,5,2.547488879,0,51.72396727,12860.8243,5
4706,236,6,1.333787869,0,51.72396727,12860.8243,5
4707,236,7,1.381639545,0,51.72396727,12860.8243,5
4708,236,8,2.575469079,2,51.72396727,12860.8243,5
4709,236,9,1.083198792,1,51.72396727,12860.8243,5
4710,236,10,0,0,51.72396727,12860.8243,5
4711,236,11,2.928825966,0,51.72396727,12860.8243,5
4712,236,12,0.720232903,0,51.72396727,12860.8243,5
4713,236,13,1.801253723,1,51.72396727,12860.8243,5
4714,236,14,1.316504622,0,51.72396727,12860.8243,5
4715,236,15,0.755664178,1,51.72396727,12860.8243,5
4716,236,16,1.434770229,1,51.72396727,12860.8243,5
4717,236,17,2.946144121,2,51.72396727,12860.8243,5
4718,236,18,2.46056721,0,51.72396727,12860.8243,5
4719,236,19,0.493126377,0,51.72396727,12860.8243,5
4720,236,20,3.014233373,1,51.72396727,12860.8243,5
4721,237,1,1.342583267,0,48.18318363,11388.9854,3
4722,237,2,3.89651824,0,48.18318363,11388.9854,3
4723,237,3,2.950022566,1,48.18318363,11388.9854,3
4724,237,4,3.08867228,1,48.18318363,11388.9854,3
4725,237,5,3.357750958,1,48.18318363,11388.9854,3
4726,237,6,1.113874044,0,48.18318363,11388.9854,3
4727,237,7,1.163030474,0,48.18318363,11388.9854,3
4728,237,8,2.293472956,1,48.18318363,11388.9854,3
4729,237,9,0.697924482,0,48.18318363,11388.9854,3
4730,237,10,0.347512377,0,48.18318363,11388.9854,3
4731,237,11,2.893540466,0,48.18318363,11388.9854,3
4732,237,12,1.463474623,0,48.18318363,11388.9854,3
4733,237,13,1.836908995,0,48.18318363,11388.9854,3
4734,237,14,2.470628777,0,48.18318363,11388.9854,3
4735,237,15,1.989297575,0,48.18318363,11388.9854,3
4736,237,16,1.848158932,1,48.18318363,11388.9854,3
4737,237,17,3.586563389,1,48.18318363,11388.9854,3
4738,237,18,2.165089814,1,48.18318363,11388.9854,3
4739,237,19,3.366263033,1,48.18318363,11388.9854,3
4740,237,20,2.280019595,0,48.18318363,11388.9854,3
4741,238,1,1.551121207,0,41.07703844,50788.42842,5
4742,238,2,0.993679948,0,41.07703844,50788.42842,5
4743,238,3,0,1,41.07703844,50788.42842,5
4744,238,4,1.992336362,1,41.07703844,50788.42842,5
4745,238,5,1.996206515,0,41.07703844,50788.42842,5
4746,238,6,1.788447991,1,41.07703844,50788.42842,5
4747,238,7,2.588656452,0,41.07703844,50788.42842,5
4748,238,8,2.306975931,0,41.07703844,50788.42842,5
4749,238,9,1.90885174,0,41.07703844,50788.42842,5
4750,238,10,2.309924015,0,41.07703844,50788.42842,5
4751,238,11,2.044007879,0,41.07703844,50788.42842,5
4752,238,12,2.431500201,0,41.07703844,50788.42842,5
4753,238,13,1.441931855,0,41.07703844,50788.42842,5
4754,238,14,2.682301545,1,41.07703844,50788.42842,5
4755,238,15,3.009443193,0,41.07703844,50788.42842,5
4756,238,16,0,0,41.07703844,50788.42842,5
4757,238,17,2.778799266,1,41.07703844,50788.42842,5
4758,238,18,1.808753983,2,41.07703844,50788.42842,5
4759,238,19,0.025280794,0,41.07703844,50788.42842,5
4760,238,20,0.369910057,0,41.07703844,50788.42842,5
4761,239,1,1.197057176,1,57.55283886,9752.148625,1
4762,239,2,0.655329623,2,57.55283886,9752.148625,1
4763,239,3,0.859446334,0,57.55283886,9752.148625,1
4764,239,4,2.298028847,1,57.55283886,9752.148625,1
4765,239,5,1.293473136,0,57.55283886,9752.148625,1
4766,239,6,3.404502662,4,57.55283886,9752.148625,1
4767,239,7,1.931507988,0,57.55283886,9752.148625,1
4768,239,8,3.617016244,0,57.55283886,9752.148625,1
4769,239,9,3.365064803,2,57.55283886,9752.148625,1
4770,239,10,0.880189201,0,57.55283886,9752.148625,1
4771,239,11,4.316888183,1,57.55283886,9752.148625,1
4772,239,12,1.800475537,1,57.55283886,9752.148625,1
4773,239,13,3.730805204,2,57.55283886,9752.148625,1
4774,239,14,2.468283881,1,57.55283886,9752.148625,1
4775,239,15,4.397763145,0,57.55283886,9752.148625,1
4776,239,16,0.849625432,1,57.55283886,9752.148625,1
4777,239,17,0,0,57.55283886,9752.148625,1
4778,239,18,1.731612619,0,57.55283886,9752.148625,1
4779,239,19,2.640831918,2,57.55283886,9752.148625,1
4780,239,20,0,1,57.55283886,9752.148625,1
4781,240,1,3.781139802,0,48.18898317,19242.65718,4
4782,240,2,0.640366521,0,48.18898317,19242.65718,4
4783,240,3,1.968272349,0,48.18898317,19242.65718,4
4784,240,4,2.301552629,2,48.18898317,19242.65718,4
4785,240,5,0.113410956,1,48.18898317,19242.65718,4
4786,240,6,0,0,48.18898317,19242.65718,4
4787,240,7,0,0,48.18898317,19242.65718,4
4788,240,8,1.578356783,1,48.18898317,19242.65718,4
4789,240,9,3.323700785,0,48.18898317,19242.65718,4
4790,240,10,1.613693008,0,48.18898317,19242.65718,4
4791,240,11,2.186061987,0,48.18898317,19242.65718,4
4792,240,12,1.788640444,1,48.18898317,19242.65718,4
4793,240,13,2.541904818,1,48.18898317,19242.65718,4
4794,240,14,0.69339367,0,48.18898317,19242.65718,4
4795,240,15,0.956416741,1,48.18898317,19242.65718,4
4796,240,16,0.386804212,0,48.18898317,19242.65718,4
4797,240,17,0.982807389,0,48.18898317,19242.65718,4
4798,240,18,1.377863113,0,48.18898317,19242.65718,4
4799,240,19,1.861058976,0,48.18898317,19242.65718,4
4800,240,20,2.649695342,0,48.18898317,19242.65718,4
4801,241,1,1.462799458,0,42.91816327,11347.51909,3
4802,241,2,1.486421108,0,42.91816327,11347.51909,3
4803,241,3,3.506247868,0,42.91816327,11347.51909,3
4804,241,4,1.305657073,1,42.91816327,11347.51909,3
4805,241,5,2.713380932,0,42.91816327,11347.51909,3
4806,241,6,0.73117348,1,42.91816327,11347.51909,3
4807,241,7,3.375226722,0,42.91816327,11347.51909,3
4808,241,8,0.929883791,1,42.91816327,11347.51909,3
4809,241,9,0.238507285,0,42.91816327,11347.51909,3
